statsbomb_match_id,world_cup_year,date,kick_off,competition_stage,stadium,referee,team_name,opponent_name,is_home,goals_scored,goals_conceded,total_shots,shots_on_target,shots_off_target,shots_blocked,shots_open_play,shots_free_kick,shots_penalty,shots_right_foot,shots_left_foot,shots_header,xg,xg_conceded,total_passes,passes_completed,passes_incomplete,avg_pass_length,long_passes,long_passes_completed,short_passes,ground_passes,low_passes,high_passes,through_balls,crosses,corners,free_kicks,goal_kicks,throw_ins,kick_offs,fouls_committed,fouls_won,handballs,yellow_cards,red_cards,second_yellows,offsides,clearances,interceptions,blocks,ball_recoveries,tackles,tackles_won,aerial_duels,aerial_duels_won,aerial_duels_lost,aerial_duels_total,pressures,dribbles_attempted,dribbles_completed,dispossessed,miscontrols,gk_saves,gk_punches,gk_claims,gk_sweeper,ball_possession_pct,possession_sequences,substitutions,fifty_fiftys,shot_accuracy,shot_conversion_rate,xg_per_shot,xg_overperformance,xg_differential,pass_completion_pct,long_pass_completion_pct,long_pass_ratio,cross_ratio,tackle_success_rate,aerial_win_pct,defensive_actions,pressure_intensity,recoveries_per_possession_lost,dribble_success_rate,discipline_index,goal_difference,match_result,is_clean_sheet,possession_differential,set_piece_passes,set_piece_ratio,gk_total_actions
3857259,2022,2022-11-28,12:00:00.000,Group Stage,Al Janoub Stadium   ,Mohamed Abdulla Hassan Mohd,Serbia,Cameroon,0,3,3,15,5,8,2,15,0,0,9,3,3,1.7381,2.0703,536,428,108,20.77,79,38,431,377,65,94,3,19,3,8,4,20,4,16,9,1,2,0,0,3,33,9,24,50,17,12,20,23,20,43,119,7,0,6,16,5,0,1,1,56.2,102,5,3,33.3,20.0,0.1159,1.2619,-0.3322,79.9,48.1,14.7,3.5,70.6,53.5,83,119,2.27,0.0,3.6,0,D,0,6.2,35,6.5,7
3857269,2022,2022-11-28,18:00:00.000,Group Stage,Stadium 974,Ivan Arcides Barton Cisneros,Brazil,Switzerland,1,1,0,13,5,3,5,13,0,0,6,3,4,0.9227,0.2886,597,507,90,18.54,63,36,492,462,62,73,0,18,8,18,2,24,1,10,18,0,1,0,0,2,11,14,17,55,22,15,10,13,10,23,104,13,0,13,14,0,1,0,1,55.7,90,5,1,38.5,7.7,0.071,0.0773,0.6341,84.9,57.1,10.6,3.0,68.2,56.5,64,104,2.04,0.0,2.0,1,W,1,5.7,52,8.7,2
3857269,2022,2022-11-28,18:00:00.000,Group Stage,Stadium 974,Ivan Arcides Barton Cisneros,Switzerland,Brazil,0,0,1,6,0,2,4,6,0,0,5,0,1,0.2886,0.9227,513,428,85,18.92,57,29,417,399,46,68,0,5,3,13,10,18,2,18,10,0,1,0,0,1,27,8,14,41,20,11,13,10,13,23,112,9,0,15,8,4,1,1,0,44.3,78,5,1,0.0,0.0,0.0481,-0.2886,-0.6341,83.4,50.9,11.1,1.0,55.0,43.5,69,112,1.78,0.0,2.8,-1,L,0,-5.7,44,8.6,6
3857270,2022,2022-11-28,21:00:00.000,Group Stage,Lusail Stadium,Alireza Faghani,Portugal,Uruguay,1,2,0,15,3,6,6,13,1,1,13,2,0,1.2137,1.2167,626,525,101,20.13,93,56,500,475,60,91,3,9,6,14,8,19,1,11,13,1,3,0,0,3,31,7,22,48,8,4,18,17,18,35,86,14,0,7,11,3,0,0,1,61.8,97,5,0,20.0,13.3,0.0809,0.7863,-0.003,83.9,60.2,14.9,1.4,50.0,48.6,68,86,2.67,0.0,4.1,2,W,1,11.8,47,7.5,4
3857270,2022,2022-11-28,21:00:00.000,Group Stage,Lusail Stadium,Alireza Faghani,Uruguay,Portugal,0,0,2,11,3,7,1,11,0,0,7,2,2,1.2167,1.2137,438,324,114,21.07,67,31,331,270,60,108,0,12,2,13,11,18,3,16,10,3,2,0,0,0,12,9,27,37,14,8,17,18,17,35,125,6,0,7,16,1,0,0,0,38.2,81,5,0,27.3,0.0,0.1106,-1.2167,0.003,74.0,46.3,15.3,2.7,57.1,51.4,62,125,1.61,0.0,3.6,-2,L,0,-11.8,44,10.0,1
3857299,2022,2022-11-28,15:00:00.000,Group Stage,Education City Stadium ,Anthony Taylor,South Korea,Ghana,1,2,3,21,6,5,10,20,1,0,5,9,7,1.3678,1.1805,605,499,106,22.89,128,90,441,390,88,127,0,28,12,9,3,23,4,15,10,0,2,0,0,1,17,5,15,59,12,6,23,25,23,48,126,7,0,16,9,0,0,0,0,64.0,84,4,2,28.6,9.5,0.0651,0.6322,0.1873,82.5,70.3,21.2,4.6,50.0,52.1,49,126,2.36,0.0,3.5,-1,L,0,14.0,47,7.8,0
3857299,2022,2022-11-28,15:00:00.000,Group Stage,Education City Stadium ,Anthony Taylor,Ghana,South Korea,0,3,2,7,3,4,0,7,0,0,2,3,2,1.1805,1.3678,340,266,74,22.53,68,30,240,240,27,73,1,9,5,14,10,13,3,10,15,0,2,0,0,1,56,9,30,42,20,12,25,23,25,48,126,14,0,5,9,4,0,0,2,36.0,73,5,2,42.9,42.9,0.1686,1.8195,-0.1873,78.2,44.1,20.0,2.6,60.0,47.9,115,126,3.0,0.0,3.0,1,W,0,-14.0,42,12.4,6
3857261,2022,2022-11-29,21:00:00.000,Group Stage,Ahmad bin Ali Stadium,Slavko Vinčić,Wales,England,1,0,3,7,1,3,3,6,1,0,5,2,0,0.208,2.9155,351,274,77,23.36,75,40,252,236,36,79,0,4,1,9,7,18,4,19,11,2,2,0,0,1,14,4,22,25,14,9,20,14,20,34,136,6,0,2,7,4,0,1,0,33.5,75,5,1,14.3,0.0,0.0297,-0.208,-2.7075,78.1,53.3,21.4,1.1,64.3,41.2,54,136,2.78,0.0,3.9,-3,L,0,-16.5,35,10.0,5
3857261,2022,2022-11-29,21:00:00.000,Group Stage,Ahmad bin Ali Stadium,Slavko Vinčić,England,Wales,0,3,0,18,7,7,4,17,1,0,7,9,2,2.9155,0.208,630,553,77,18.65,65,44,534,493,58,79,4,8,6,16,4,16,1,11,17,0,0,0,0,1,9,9,13,35,6,6,14,20,14,34,74,18,0,6,9,1,0,0,0,66.5,82,5,1,38.9,16.7,0.162,0.0845,2.7075,87.8,67.7,10.3,1.3,100.0,58.8,37,74,2.33,0.0,1.1,3,W,1,16.5,42,6.7,1
3857267,2022,2022-11-29,17:00:00.000,Group Stage,Sheikh Khalifa International Stadium,Clément Turpin,Ecuador,Senegal,1,1,2,9,4,3,2,8,1,0,4,1,4,1.0017,1.7075,465,362,103,24.4,101,56,334,326,47,92,0,9,3,12,10,23,3,23,8,1,0,0,0,0,29,9,19,41,17,11,22,20,22,42,113,7,0,9,25,1,3,0,1,57.7,92,4,0,44.4,11.1,0.1113,-0.0017,-0.7058,77.8,55.4,21.7,1.9,64.7,47.6,74,113,1.21,0.0,2.3,-1,L,0,7.7,48,10.3,5
3857267,2022,2022-11-29,17:00:00.000,Group Stage,Sheikh Khalifa International Stadium,Clément Turpin,Senegal,Ecuador,0,2,1,13,3,6,4,12,0,1,8,3,2,1.7075,1.0017,311,213,98,25.36,86,32,201,164,38,109,3,12,6,22,5,18,2,10,22,2,1,0,0,2,39,7,14,58,11,4,20,22,20,42,126,20,0,10,17,3,1,0,0,42.3,89,3,0,23.1,15.4,0.1313,0.2925,0.7058,68.5,37.2,27.7,3.9,36.4,52.4,71,126,2.15,0.0,2.0,1,W,0,-7.7,51,16.4,4
3857278,2022,2022-11-29,21:00:00.000,Group Stage,Al Thumama Stadium,Antonio Miguel Mateu Lahoz,Iran,United States,1,0,1,4,1,3,0,4,0,0,1,1,2,0.9208,1.1697,515,402,113,23.56,115,67,371,342,64,109,3,14,1,11,10,20,2,21,11,3,3,0,0,2,11,11,22,45,18,10,23,27,23,50,150,12,0,8,22,4,2,0,0,45.5,105,5,1,25.0,0.0,0.2302,-0.9208,-0.2489,78.1,58.3,22.3,2.7,55.6,54.0,62,150,1.5,0.0,5.1,-1,L,0,-4.5,42,8.2,6
3857278,2022,2022-11-29,21:00:00.000,Group Stage,Al Thumama Stadium,Antonio Miguel Mateu Lahoz,United States,Iran,0,1,0,12,5,4,3,11,1,0,6,4,2,1.1697,0.9208,517,426,91,21.41,90,61,391,377,54,86,3,11,5,15,6,22,1,13,17,2,1,0,0,1,31,8,12,60,10,5,27,23,27,50,140,23,0,9,25,1,0,0,3,54.5,92,5,1,41.7,8.3,0.0975,-0.1697,0.2489,82.4,67.8,17.4,2.1,50.0,46.0,61,140,1.76,0.0,2.3,1,W,1,4.5,48,9.3,4
3857294,2022,2022-11-29,17:00:00.000,Group Stage,Al Bayt Stadium,Bakary Papa Gassama,Netherlands,Qatar,1,2,0,13,4,6,3,13,0,0,11,1,1,1.714,0.1437,832,747,85,17.44,67,51,737,726,49,57,6,7,4,8,7,13,1,19,7,1,1,0,0,4,8,4,16,33,16,9,9,13,9,22,137,5,0,11,10,3,1,0,0,61.2,191,5,4,30.8,15.4,0.1318,0.286,1.5703,89.8,76.1,8.1,0.8,56.2,59.1,44,137,1.57,0.0,2.9,2,W,1,11.2,32,3.8,4
3857294,2022,2022-11-29,17:00:00.000,Group Stage,Al Bayt Stadium,Bakary Papa Gassama,Qatar,Netherlands,0,0,2,5,3,2,0,5,0,0,5,0,0,0.1437,1.714,486,396,90,21.81,98,52,355,362,35,89,1,13,2,23,8,14,3,8,18,1,0,0,0,0,11,12,13,48,13,9,13,9,13,22,127,15,0,9,8,2,0,1,0,38.8,83,5,5,60.0,0.0,0.0287,-0.1437,-1.5703,81.5,53.1,20.2,2.7,69.2,40.9,49,127,2.82,0.0,0.8,-2,L,0,-11.2,47,9.7,3
3857257,2022,2022-11-30,17:00:00.000,Group Stage,Al Janoub Stadium   ,Mustapha Ghorbal,Australia,Denmark,1,1,0,8,4,1,3,8,0,0,3,4,1,0.4697,0.7372,350,219,131,24.17,88,37,227,137,58,155,1,6,2,13,10,32,1,12,9,1,2,0,0,1,29,11,28,39,13,6,27,35,27,62,101,16,0,4,20,4,0,1,2,31.9,88,4,1,50.0,12.5,0.0587,0.5303,-0.2675,62.6,42.0,25.1,1.7,46.2,56.5,81,101,1.62,0.0,3.2,1,W,1,-18.1,57,16.3,7
3857257,2022,2022-11-30,17:00:00.000,Group Stage,Al Janoub Stadium   ,Mustapha Ghorbal,Denmark,Australia,0,0,1,14,4,5,5,14,0,0,9,3,2,0.7372,0.4697,715,590,125,22.16,122,70,554,483,93,139,1,19,6,12,4,27,2,10,11,1,1,0,0,3,27,12,22,49,15,8,35,27,35,62,101,18,0,6,19,3,1,0,0,68.1,95,5,1,28.6,0.0,0.0527,-0.7372,0.2675,82.5,57.4,17.1,2.7,53.3,43.5,76,101,1.96,0.0,2.0,-1,L,0,18.1,49,6.9,4
3857260,2022,2022-11-30,21:00:00.000,Group Stage,Lusail Stadium,Michael Oliver,Saudi Arabia,Mexico,1,1,2,10,2,7,1,9,1,0,5,2,3,1.0761,2.3221,322,194,128,25.05,81,29,204,141,63,118,2,6,1,22,13,26,3,21,16,0,6,0,0,2,30,15,28,57,16,7,21,19,21,40,129,11,0,7,16,8,4,0,3,38.8,97,4,1,20.0,10.0,0.1076,-0.0761,-1.246,60.2,35.8,25.2,1.9,43.8,47.5,89,129,2.48,0.0,8.1,-1,L,0,-11.2,62,19.3,15
3857260,2022,2022-11-30,21:00:00.000,Group Stage,Lusail Stadium,Michael Oliver,Mexico,Saudi Arabia,0,2,1,26,10,7,9,22,4,0,12,12,2,2.3221,1.0761,488,367,121,23.39,103,56,339,297,62,129,3,16,8,18,11,23,2,18,21,2,1,0,0,6,21,15,19,64,15,11,19,21,19,40,139,12,0,14,22,1,1,0,1,61.2,110,5,1,38.5,7.7,0.0893,-0.3221,1.246,75.2,54.4,21.1,3.3,73.3,52.5,70,139,1.78,0.0,2.8,1,W,0,11.2,60,12.3,3
3857264,2022,2022-11-30,21:00:00.000,Group Stage,Stadium 974,Danny Desmond Makkelie,Poland,Argentina,1,0,2,4,0,2,2,4,0,0,1,2,1,0.1976,3.0767,337,267,70,23.26,66,35,240,220,39,78,0,3,1,12,10,16,3,9,12,0,1,0,0,0,32,10,17,24,20,10,12,12,12,24,105,7,0,11,10,10,0,0,0,26.5,67,5,0,0.0,0.0,0.0494,-0.1976,-2.8791,79.2,53.0,19.6,0.9,50.0,50.0,79,105,1.14,0.0,1.9,-2,L,0,-23.5,39,11.6,10
3857264,2022,2022-11-30,21:00:00.000,Group Stage,Stadium 974,Danny Desmond Makkelie,Argentina,Poland,0,2,0,24,13,7,4,22,0,1,9,14,0,3.0767,0.1976,909,826,83,18.16,91,74,788,766,66,77,1,19,8,5,2,18,1,12,9,0,1,0,0,0,7,7,12,53,15,10,12,12,12,24,88,17,0,15,6,0,0,0,0,73.5,65,5,0,54.2,8.3,0.1282,-1.0767,2.8791,90.9,81.3,10.0,2.1,66.7,50.0,41,88,2.52,0.0,2.2,2,W,1,23.5,33,3.6,0
3857275,2022,2022-11-30,17:00:00.000,Group Stage,Education City Stadium ,Matthew Conger,Tunisia,France,1,1,0,5,3,2,0,5,0,0,2,2,1,0.2983,0.477,361,275,86,21.33,65,28,256,231,55,75,2,15,7,8,8,30,1,16,8,0,1,0,0,3,34,13,22,54,28,14,16,13,16,29,110,7,0,26,26,3,1,0,0,35.4,88,3,4,60.0,20.0,0.0597,0.7017,-0.1787,76.2,43.1,18.0,4.2,50.0,44.8,97,110,1.04,0.0,2.6,1,W,1,-14.6,53,14.7,4
3857275,2022,2022-11-30,17:00:00.000,Group Stage,Education City Stadium ,Matthew Conger,France,Tunisia,0,0,1,10,3,3,4,9,1,0,7,2,1,0.477,0.2983,661,564,97,19.0,73,41,542,523,62,76,0,15,8,15,9,28,2,8,16,0,0,0,0,1,19,12,17,58,29,17,13,16,13,29,94,15,0,22,20,2,1,1,1,64.6,99,5,4,30.0,0.0,0.0477,-0.477,0.1787,85.3,56.2,11.0,2.3,58.6,55.2,77,94,1.38,0.0,0.8,-1,L,0,14.6,60,9.1,5
3857255,2022,2022-12-01,21:00:00.000,Group Stage,Sheikh Khalifa International Stadium,Victor Miguel de Freitas Gomes,Japan,Spain,1,2,1,6,3,2,1,6,0,0,3,1,1,1.1578,0.8577,253,177,76,21.45,44,21,192,154,37,62,0,5,0,9,5,11,2,11,8,0,3,0,0,2,22,14,26,23,15,7,12,14,12,26,229,6,0,10,11,4,0,0,0,16.8,60,5,2,50.0,33.3,0.193,0.8422,0.3001,70.0,47.7,17.4,2.0,46.7,53.8,77,229,1.1,0.0,4.1,1,W,0,-33.2,25,9.9,4
3857255,2022,2022-12-01,21:00:00.000,Group Stage,Sheikh Khalifa International Stadium,Victor Miguel de Freitas Gomes,Spain,Japan,0,1,2,12,5,2,5,12,0,0,6,4,2,0.8577,1.1578,1093,993,100,19.62,108,86,948,960,72,61,6,13,2,11,5,22,3,8,11,0,0,0,0,2,4,9,8,56,14,10,14,12,14,26,89,18,0,4,12,1,0,0,0,83.2,76,5,2,41.7,8.3,0.0715,0.1423,-0.3001,90.9,79.6,9.9,1.2,71.4,46.2,35,89,3.5,0.0,0.8,-1,L,0,33.2,40,3.7,1
3857276,2022,2022-12-01,17:00:00.000,Group Stage,Al Thumama Stadium,Raphael Claus,Canada,Morocco,1,1,2,5,0,4,1,5,0,0,1,2,2,1.0956,0.4264,562,480,82,20.48,76,47,443,448,52,62,1,9,6,18,5,23,3,16,15,0,4,0,0,4,12,10,13,52,12,8,9,15,9,24,135,26,0,17,19,0,1,0,1,61.2,91,5,1,0.0,20.0,0.2191,-0.0956,0.6692,85.4,61.8,13.5,1.6,66.7,62.5,47,135,1.44,0.0,5.6,-1,L,0,11.2,52,9.3,2
3857276,2022,2022-12-01,17:00:00.000,Group Stage,Al Thumama Stadium,Raphael Claus,Morocco,Canada,0,2,1,7,2,3,2,6,1,0,4,3,0,0.4264,1.0956,393,310,83,22.84,91,56,277,271,39,83,2,5,2,17,6,20,2,15,16,0,0,0,0,3,29,13,14,41,27,16,15,9,15,24,154,13,0,6,13,0,1,0,1,38.8,79,5,1,28.6,28.6,0.0609,1.5736,-0.6692,78.9,61.5,23.2,1.3,59.3,37.5,83,154,2.16,0.0,1.5,1,W,0,-11.2,45,11.5,2
3857292,2022,2022-12-01,21:00:00.000,Group Stage,Al Bayt Stadium,Stéphanie Frappart,Costa Rica,Germany,1,2,4,7,5,1,1,7,0,0,4,2,1,1.0347,4.3161,374,284,90,22.59,72,33,275,236,46,92,0,10,1,12,14,15,5,4,9,0,1,0,0,4,37,15,21,48,25,10,13,13,13,26,125,13,0,10,15,7,0,0,1,33.6,97,5,1,71.4,28.6,0.1478,0.9653,-3.2814,75.9,45.8,19.3,2.7,40.0,50.0,98,125,1.92,0.0,1.4,-2,L,0,-16.4,42,11.2,8
3857292,2022,2022-12-01,21:00:00.000,Group Stage,Al Bayt Stadium,Stéphanie Frappart,Germany,Costa Rica,0,4,2,31,11,15,5,31,0,0,16,9,6,4.3161,1.0347,766,669,97,19.78,103,74,637,599,89,78,8,20,14,7,2,18,3,9,4,0,0,0,0,2,8,11,16,57,15,6,13,13,13,26,140,24,0,16,9,4,1,1,0,66.4,99,5,1,35.5,12.9,0.1392,-0.3161,3.2814,87.3,71.8,13.4,2.6,40.0,50.0,50,140,2.28,0.0,0.9,2,W,0,16.4,41,5.4,6
3857296,2022,2022-12-01,17:00:00.000,Group Stage,Ahmad bin Ali Stadium,Anthony Taylor,Croatia,Belgium,1,0,0,11,4,6,1,11,0,0,4,5,2,0.695,2.3818,609,514,95,19.93,92,64,486,442,74,93,0,22,2,9,7,27,1,11,10,1,0,0,0,4,26,12,15,49,10,3,12,14,12,26,164,15,0,3,10,3,0,2,0,49.6,121,3,4,36.4,0.0,0.0632,-0.695,-1.6868,84.4,69.6,15.1,3.6,30.0,53.8,63,164,3.77,0.0,1.1,0,D,1,-0.4,45,7.4,5
3857296,2022,2022-12-01,17:00:00.000,Group Stage,Ahmad bin Ali Stadium,Anthony Taylor,Belgium,Croatia,0,0,0,16,3,7,6,16,0,0,8,4,3,2.3818,0.695,630,543,87,21.36,95,59,508,501,34,95,4,17,4,11,8,15,1,10,10,0,1,0,0,0,30,12,22,37,10,4,14,12,14,26,119,12,0,7,7,4,0,1,0,50.4,74,5,4,18.8,0.0,0.1489,-2.3818,1.6868,86.2,62.1,15.1,2.7,40.0,46.2,74,119,2.64,0.0,2.0,0,D,1,0.4,38,6.0,5
3857256,2022,2022-12-02,21:00:00.000,Group Stage,Stadium 974,Fernando Andrés Rapallini,Serbia,Switzerland,1,2,3,12,4,6,2,12,0,0,2,4,5,1.189,3.1035,521,407,114,22.0,88,53,402,354,67,100,2,15,2,14,7,23,4,21,14,1,7,0,0,0,9,5,23,52,15,5,19,20,19,39,94,6,0,10,11,4,0,2,1,56.4,101,5,0,33.3,16.7,0.0991,0.811,-1.9145,78.1,60.2,16.9,2.9,33.3,51.3,52,94,2.48,0.0,9.1,-1,L,0,6.4,46,8.8,7
3857256,2022,2022-12-02,21:00:00.000,Group Stage,Stadium 974,Fernando Andrés Rapallini,Switzerland,Serbia,0,3,2,14,7,3,4,14,0,0,7,7,0,3.1035,1.189,445,346,99,22.48,81,46,325,299,46,100,4,11,0,18,8,22,3,14,20,0,4,0,0,0,27,18,17,40,14,8,20,19,20,39,83,6,0,13,14,2,0,1,0,43.6,102,4,0,50.0,21.4,0.2217,-0.1035,1.9145,77.8,56.8,18.2,2.5,57.1,48.7,76,83,1.48,0.0,5.4,1,W,0,-6.4,48,10.8,3
3857262,2022,2022-12-02,17:00:00.000,Group Stage,Education City Stadium ,Facundo Tello Figueroa,South Korea,Portugal,1,2,1,12,6,2,4,11,1,0,4,7,1,1.399,0.9737,388,309,79,24.54,92,50,269,247,40,101,1,7,5,14,9,15,2,9,10,0,2,0,0,0,29,7,16,47,11,7,12,23,12,35,111,9,0,9,11,5,0,1,1,38.2,90,4,0,50.0,16.7,0.1166,0.601,0.4253,79.6,54.3,23.7,1.8,63.6,65.7,63,111,2.35,0.0,2.9,1,W,0,-11.8,43,11.1,7
3857262,2022,2022-12-02,17:00:00.000,Group Stage,Education City Stadium ,Facundo Tello Figueroa,Portugal,South Korea,0,1,2,13,6,3,4,13,0,0,9,3,1,0.9737,1.399,619,534,85,22.2,119,79,472,447,67,105,5,15,4,10,7,18,3,10,9,0,0,0,0,5,19,6,15,43,12,5,23,12,23,35,83,21,0,4,11,4,0,2,0,61.8,104,5,0,46.2,7.7,0.0749,0.0263,-0.4253,86.3,66.4,19.2,2.4,41.7,34.3,52,83,2.87,0.0,1.0,-1,L,0,11.8,39,6.3,6
3857280,2022,2022-12-02,21:00:00.000,Group Stage,Lusail Stadium,Ismail Elfath,Cameroon,Brazil,1,1,0,7,3,3,1,7,0,0,5,0,2,0.3834,2.3782,333,254,79,24.75,73,43,239,205,36,92,1,6,3,15,16,11,1,17,15,3,5,1,1,0,25,11,16,40,19,12,10,18,10,28,140,12,0,11,12,8,0,0,1,35.2,75,3,0,42.9,14.3,0.0548,0.6166,-1.9948,76.3,58.9,21.9,1.8,63.2,64.3,71,140,1.74,0.0,9.7,1,W,1,-14.8,45,13.5,9
3857280,2022,2022-12-02,21:00:00.000,Group Stage,Lusail Stadium,Ismail Elfath,Brazil,Cameroon,0,0,1,21,8,10,3,19,2,0,10,6,5,2.3782,0.3834,593,512,81,19.67,76,54,483,451,65,77,0,18,11,12,5,16,2,15,14,0,2,0,0,1,13,4,10,57,16,13,18,10,18,28,132,13,0,18,16,2,1,0,0,64.8,94,5,0,38.1,0.0,0.1132,-2.3782,1.9948,86.3,71.1,12.8,3.0,81.2,35.7,43,132,1.68,0.0,3.5,-1,L,0,14.8,44,7.4,3
3857293,2022,2022-12-02,17:00:00.000,Group Stage,Al Janoub Stadium   ,Daniel Siebert,Ghana,Uruguay,1,0,2,9,4,3,2,8,0,1,4,5,0,1.3927,1.6366,493,384,109,20.58,80,37,365,341,64,88,2,8,5,12,9,32,3,21,11,2,2,0,0,1,26,6,25,61,27,16,24,15,24,39,146,32,0,21,14,4,0,2,0,53.0,97,5,1,44.4,0.0,0.1547,-1.3927,-0.2439,77.9,46.2,16.2,1.6,59.3,38.5,84,146,1.74,0.0,4.1,-2,L,0,3.0,58,11.8,6
3857293,2022,2022-12-02,17:00:00.000,Group Stage,Al Janoub Stadium   ,Daniel Siebert,Uruguay,Ghana,0,2,0,12,6,5,1,11,1,0,10,0,2,1.6366,1.3927,469,364,105,21.12,94,59,339,320,61,88,3,11,2,18,6,24,1,11,19,0,5,0,0,2,30,10,23,49,29,17,15,24,15,39,147,14,0,19,13,3,0,1,1,47.0,90,5,1,50.0,16.7,0.1364,0.3634,0.2439,77.6,62.8,20.0,2.3,58.6,61.5,92,147,1.53,0.0,6.1,2,W,1,-3.0,50,10.7,5
3869117,2022,2022-12-03,17:00:00.000,Round of 16,Sheikh Khalifa International Stadium,Wilton Pereira Sampaio,Netherlands,United States,1,3,1,11,6,4,1,11,0,0,5,4,2,1.4819,1.6521,439,332,107,21.34,82,44,341,299,41,99,2,9,4,8,7,15,2,11,4,0,2,0,0,0,35,7,34,36,23,14,16,18,16,34,138,16,0,6,11,5,1,1,1,39.5,77,5,1,54.5,27.3,0.1347,1.5181,-0.1702,75.6,53.7,18.7,2.1,60.9,52.9,99,138,2.12,0.0,3.1,2,W,0,-10.5,34,7.7,8
3869117,2022,2022-12-03,17:00:00.000,Round of 16,Sheikh Khalifa International Stadium,Wilton Pereira Sampaio,United States,Netherlands,0,1,3,18,6,7,5,18,0,0,7,8,3,1.6521,1.4819,618,499,119,19.31,73,41,508,459,44,115,2,18,5,10,6,23,3,5,11,1,0,0,0,2,11,15,17,67,13,6,18,16,18,34,103,17,0,13,19,3,0,0,1,60.5,85,5,1,33.3,5.6,0.0918,-0.6521,0.1702,80.7,56.2,11.8,2.9,46.2,47.1,56,103,2.09,0.0,0.5,-2,L,0,10.5,44,7.1,4
3869151,2022,2022-12-03,21:00:00.000,Round of 16,Ahmad bin Ali Stadium,Szymon Marciniak,Argentina,Australia,1,2,1,14,5,7,2,14,0,0,5,9,0,1.4816,0.4261,728,646,82,18.45,68,48,619,558,95,75,7,5,1,15,4,24,2,9,16,1,0,0,0,4,25,16,13,47,16,10,17,15,17,32,127,23,0,4,14,1,0,1,2,63.7,84,5,0,35.7,14.3,0.1058,0.5184,1.0555,88.7,70.6,9.3,0.7,62.5,46.9,70,127,2.61,0.0,0.9,1,W,0,13.7,44,6.0,4
3869151,2022,2022-12-03,21:00:00.000,Round of 16,Ahmad bin Ali Stadium,Szymon Marciniak,Australia,Argentina,0,1,2,5,1,1,3,5,0,0,2,2,1,0.4261,1.4816,478,384,94,22.35,92,59,353,309,62,107,0,8,3,11,10,23,3,18,8,2,2,0,0,0,11,9,23,42,15,7,15,17,15,32,216,13,0,10,15,3,0,0,2,36.3,73,5,0,20.0,20.0,0.0852,0.5739,-1.0555,80.3,64.1,19.2,1.7,46.7,53.1,58,216,1.68,0.0,3.8,-1,L,0,-13.7,47,9.8,5
3869118,2022,2022-12-04,21:00:00.000,Round of 16,Al Bayt Stadium,Ivan Arcides Barton Cisneros,England,Senegal,1,3,0,8,4,4,0,8,0,0,5,2,0,1.02,0.9728,626,536,90,21.89,98,66,498,465,55,106,0,12,3,12,11,18,1,16,13,0,0,0,0,0,11,15,16,37,19,13,17,11,17,28,95,10,0,9,12,1,0,1,1,62.3,78,5,2,50.0,37.5,0.1275,1.98,0.0472,85.6,67.3,15.7,1.9,68.4,39.3,61,95,1.76,0.0,1.6,3,W,1,12.3,44,7.0,3
3869118,2022,2022-12-04,21:00:00.000,Round of 16,Al Bayt Stadium,Ivan Arcides Barton Cisneros,Senegal,England,0,0,3,10,1,5,4,8,2,0,6,3,1,0.9728,1.02,408,323,85,21.41,78,44,298,270,59,79,0,8,3,14,8,15,3,13,16,0,1,0,0,0,21,9,20,36,14,6,11,17,11,28,137,10,0,15,7,1,1,0,1,37.7,75,5,2,10.0,0.0,0.0973,-0.9728,-0.0472,79.2,56.4,19.1,2.0,42.9,60.7,64,137,1.64,0.0,2.3,-3,L,0,-12.3,40,9.8,3
3869152,2022,2022-12-04,17:00:00.000,Round of 16,Al Thumama Stadium,Jesús Valenzuela Sáez,France,Poland,1,3,1,16,8,6,2,15,1,0,9,6,1,1.1264,1.5935,593,505,88,19.43,82,48,482,452,62,79,1,15,7,7,11,19,1,11,10,1,1,0,0,2,12,15,18,38,9,6,12,18,12,30,117,13,0,17,13,1,0,2,0,55.3,78,4,0,50.0,18.8,0.0704,1.8736,-0.4671,85.2,58.5,13.8,2.5,66.7,60.0,54,117,1.27,0.0,2.1,2,W,0,5.3,44,7.4,3
3869152,2022,2022-12-04,17:00:00.000,Round of 16,Al Thumama Stadium,Jesús Valenzuela Sáez,Poland,France,0,1,3,12,2,4,6,10,1,1,8,2,2,1.5935,1.1264,488,406,82,21.41,77,40,388,367,40,81,0,15,1,10,5,13,4,10,10,0,2,0,0,0,22,8,16,45,20,13,18,12,18,30,120,11,0,7,13,5,2,0,1,44.7,74,5,0,16.7,8.3,0.1328,-0.5935,0.4671,83.2,51.9,15.8,3.1,65.0,40.0,66,120,2.25,0.0,3.0,-2,L,0,-5.3,29,5.9,8
3869219,2022,2022-12-05,17:00:00.000,Round of 16,Al Janoub Stadium   ,Ismail Elfath,Japan,Croatia,1,1,1,17,8,5,4,13,0,4,13,2,2,4.203,3.9884,582,436,146,21.76,101,37,439,381,79,122,0,18,8,16,8,29,3,13,15,0,0,0,0,3,34,21,31,70,11,6,40,26,40,66,133,14,0,11,16,3,1,2,1,40.4,121,5,2,47.1,5.9,0.2472,-3.203,0.2146,74.9,36.6,17.4,3.1,54.5,39.4,97,133,2.59,0.0,1.3,0,D,0,-9.6,61,10.5,7
